,dev_accuracy,dev_loss,train_accuracy,train_loss
0,0.2951094355429888,1315.600162267685,0.2937064717790708,10866.94009399414
1,0.41103780500575976,1255.1190750598907,0.4048713410830012,10392.366292715073
2,0.4153314483191957,1249.6859760284424,0.4097223106403025,10347.73698925972
3,0.5808985234055922,1170.1002213954926,0.5835932824894005,9648.655661463737
4,0.5829929835584878,1167.8226115703583,0.5860251333698323,9627.666530966759
5,0.5839354906272908,1166.8565609455109,0.5865471537158936,9619.093911290169
6,0.647502356267672,1138.9027099609375,0.64868030710075,9395.99720966816
7,0.6476070792753168,1137.3024481534958,0.6505264766173081,9378.304630160332
8,0.6486543093517646,1136.3888314962387,0.6512649444239315,9369.230393409729
9,0.6903340663943869,1118.885730266571,0.6915369042920259,9229.296278476715
10,0.6946277097078228,1115.0554391145706,0.6961204975745152,9194.75569653511
11,0.6963032778301392,1113.4220961332321,0.6980048637017608,9179.820779919624
12,0.6991307990365483,1112.5059305429459,0.6996473179613195,9171.520557165146
13,0.6993402450518379,1111.8474011421204,0.7005895010249424,9165.199550628662
14,0.6992355220441931,1111.3242975473404,0.7013788976458155,9159.995939612389
15,0.6995496910671275,1110.9531016349792,0.7019900434168141,9156.016992211342
16,0.6999685830977066,1110.735356926918,0.702448402745063,9153.237108111382
17,0.6996544140747722,1110.5569069385529,0.7031232095338741,9150.691333651543
18,0.700282752120641,1110.2654641866684,0.7036579620834978,9147.433883666992
19,0.7010158131741544,1109.9261063337326,0.7043327688723088,9144.025224804878
20,0.7014347052047335,1109.6911116838455,0.7049311824397448,9141.536409020424
21,0.7018535972353126,1109.46846473217,0.705287684139494,9139.54317355156
22,0.7023772122735364,1109.3248952627182,0.7055550604143059,9137.92820930481
23,0.7023772122735364,1109.2573484182358,0.7058097044855554,9136.789013028145
24,0.7024819352811813,1109.2610321044922,0.7060261519461173,9136.115638256073
25,0.7026913812964708,1109.281543970108,0.7062171349995544,9135.504679441452
26,0.702167766258247,1109.361983180046,0.7064463146636788,9134.600770711899
27,0.7019583202429573,1109.230919122696,0.7066754943278033,9133.665341496468
28,0.7029008273117604,1108.920026421547,0.7071211214524897,9131.303078889847
29,0.7033197193423395,1108.8827458620071,0.7074012299308642,9130.239097118378
30,0.7033197193423395,1108.859922528267,0.7076049451878637,9129.36959540844
31,0.7032149963346948,1108.8630739450455,0.7079614468876129,9128.513933420181
32,0.7038433343805635,1108.8768203258514,0.708126965533925,9127.669949531555
33,0.7037386113729186,1108.8714349269867,0.7084325384194242,9126.773669838905
34,0.7039480573882082,1108.8503880500793,0.7086744502871112,9125.79843056202
35,0.7033197193423395,1108.77006316185,0.7090054875797355,9124.764759540558
36,0.7034244423499842,1108.6044487953186,0.7089036299512357,9124.176846027374
37,0.7056236255105247,1108.0178022384644,0.7107116028571064,9119.153634428978
38,0.705937794533459,1107.8572305440903,0.7119338943991037,9113.649926543236
39,0.7079275316787098,1107.0626611709595,0.7134617588266001,9107.693310022354
40,0.7146298041679757,1103.5898624658585,0.7201588979004596,9083.300298452377
41,0.7163053722902922,1103.2118147611618,0.7216231013101437,9079.00725364685
42,0.7162006492826474,1102.655590057373,0.7223997657274545,9073.833440423012
43,0.7156770342444235,1102.7338174581528,0.7232910199768274,9070.76118004322
44,0.7163053722902922,1102.7030184268951,0.7234947352338269,9069.651914596558
45,0.7160959262750026,1102.7298226356506,0.7236093250658892,9068.470623970032
46,0.7167242643208713,1102.7668215036392,0.7238003081193262,9067.505684375763
47,0.7174573253743848,1102.6035420894623,0.724360525076075,9065.732519626617
48,0.7175620483820295,1102.5452809333801,0.725200850511198,9062.05544102192
49,0.716410095297937,1102.772291302681,0.7258756573000089,9060.00394654274
50,0.7166195413132265,1102.932552933693,0.7266141251066323,9058.280530691147
51,0.7167242643208713,1102.822510957718,0.7268433047707566,9056.510882735252
52,0.7176667713896743,1102.7510933876038,0.7270597522313187,9056.139047145844
53,0.7172478793590952,1102.7606068849564,0.72753084376313,9054.781367301941
54,0.718295109435543,1102.6653666496277,0.7276963624094422,9054.106728315353
55,0.7178762174049639,1102.8539844751358,0.727339860709693,9055.592659950256
56,0.718295109435543,1102.7044315338135,0.7281165251270038,9052.443035960197
57,0.7186092784584773,1102.6197900772095,0.7280273997020664,9052.648995995522
58,0.7186092784584773,1102.928398489952,0.7280401319056289,9052.762825846672
59,0.7178762174049639,1102.8217478990555,0.7278491488521919,9052.124047994614
60,0.7186092784584773,1102.6847902536392,0.7290077793763766,9047.548525452614
61,0.7183998324431877,1102.7099118232727,0.7292369590405011,9047.435661911964
62,0.7186092784584773,1102.546757698059,0.7292878878547511,9046.637871742249
63,0.7194470625196355,1102.3281525373459,0.7295807285366879,9044.81569302082
64,0.7183998324431877,1102.6893512010574,0.728205650551941,9050.717153906822
65,0.7193423395119908,1102.3904939889908,0.7306120370252479,9041.81459569931
66,0.7186092784584773,1102.5455265045166,0.7299244980328745,9043.848185777664
67,0.7187140014661221,1102.092614889145,0.7289568505621268,9046.385547876358
68,0.7183998324431877,1102.2711765766144,0.7310831285570594,9039.437588453293
69,0.7185045554508326,1102.3450193405151,0.731235914999809,9037.884336233139
70,0.718295109435543,1102.3615345954895,0.7315414878853083,9037.025266647339
71,0.7186092784584773,1102.5096147060394,0.7308666810964973,9040.244844079018
72,0.7177714943973191,1102.692551612854,0.7319361861957449,9036.420862197876
73,0.7178762174049639,1102.7446109056473,0.730586572618123,9041.668139338493
74,0.7173526023667399,1102.5798885822296,0.7324454743382437,9034.286249756813
75,0.7191328934967012,1102.0345306396484,0.7335531760481787,9030.320753932
76,0.7178762174049639,1102.2559933662415,0.7338969455443654,9029.14934873581
77,0.7172478793590952,1102.5467151403427,0.7333494607911791,9030.795764803886
